Hay-Hay alfalfa (dry)-United States-Supply and use,196
Hay-Hay all (dry)-United States-Prices,968
Hay-Hay all (dry)-United States-Supply and use,509
Hay-Hay other (dry)-United States-Prices,569
Hay-Hay other (dry)-United States-Supply and use,294
Oats-Oats-          Afghanistan-Exports and imports,2
Oats-Oats-          Albania-Exports and imports,9
Oats-Oats-          Azerbaijan-Exports and imports,10
Oats-Oats-          Bangladesh-Exports and imports,11
Oats-Oats-          Belarus-Exports and imports,2
Oats-Oats-          Belgium-Exports and imports,47
Oats-Oats-          Bulgaria-Exports and imports,8
Oats-Oats-          Cambodia-Exports and imports,4
Oats-Oats-          China (Mainland)-Exports and imports,223
Oats-Oats-          China (Taiwan)-Exports and imports,260
Oats-Oats-          Croatia-Exports and imports,2
Oats-Oats-          Czech Republic-Exports and imports,4
Oats-Oats-          Denmark-Exports and imports,77
Oats-Oats-          Finland-Exports and imports,209
"Oats-Oats-          Former Czechoslovakia, Ends 12/1992-Exports and imports",2
Oats-Oats-          France-Exports and imports,56
"Oats-Oats-          Germany, Fed. Republic; United, Begins 1-Exports and imports",221
Oats-Oats-          Greece-Exports and imports,13
Oats-Oats-          Hong Kong-Exports and imports,298
Oats-Oats-          Hungary-Exports and imports,4
Oats-Oats-          Iceland-Exports and imports,56
Oats-Oats-          India-Exports and imports,76
Oats-Oats-          Indonesia-Exports and imports,83
Oats-Oats-          Ireland-Exports and imports,353
Oats-Oats-          Italy-Exports and imports,99
Oats-Oats-          Japan-Exports and imports,370
Oats-Oats-          Kyrgyzstan-Exports and imports,3
Oats-Oats-          Latvia-Exports and imports,7
Oats-Oats-          Lithuania-Exports and imports,6
Oats-Oats-          Malaysia-Exports and imports,141
Oats-Oats-          Malta And Gozo-Exports and imports,4
Oats-Oats-          Moldova-Exports and imports,2
Oats-Oats-          Monaco-Exports and imports,2
Oats-Oats-          Netherlands-Exports and imports,104
Oats-Oats-          Norway-Exports and imports,39
Oats-Oats-          Philippines-Exports and imports,209
Oats-Oats-          Poland-Exports and imports,68
Oats-Oats-          Portugal-Exports and imports,4
"Oats-Oats-          Russian Federation, Begins 2/1992-Exports and imports",194
Oats-Oats-          Serbia and Montenegro-Exports and imports,12
Oats-Oats-          Singapore-Exports and imports,176
Oats-Oats-          Slovakia-Exports and imports,4
Oats-Oats-          Slovenia-Exports and imports,9
Oats-Oats-          South Korea-Exports and imports,256
Oats-Oats-          Spain-Exports and imports,52
Oats-Oats-          Sri Lanka-Exports and imports,2
Oats-Oats-          Sweden-Exports and imports,196
Oats-Oats-          Switzerland-Exports and imports,202
Oats-Oats-          Thailand-Exports and imports,55
Oats-Oats-          Ukraine-Exports and imports,23
Oats-Oats-          United Kingdom-Exports and imports,356
Oats-Oats-          Vietnam-Exports and imports,53
Oats-Oats-        Acceding_10-Exports and imports,95
Oats-Oats-        Algeria-Exports and imports,2
Oats-Oats-        Antigua & Barbuda-Exports and imports,18
Oats-Oats-        Argentina-Exports and imports,102
Oats-Oats-        Aruba-Exports and imports,71
Oats-Oats-        Australia (No Islands)-Exports and imports,284
Oats-Oats-        Bahamas-Exports and imports,209
Oats-Oats-        Bahrain-Exports and imports,9
Oats-Oats-        Barbados-Exports and imports,134
Oats-Oats-        Belize-Exports and imports,210
Oats-Oats-        Benin-Exports and imports,4
Oats-Oats-        Bermuda-Exports and imports,168
Oats-Oats-        Bolivia-Exports and imports,29
Oats-Oats-        Brazil-Exports and imports,34
Oats-Oats-        British Virgin Islands-Exports and imports,21
Oats-Oats-        Cameroon-Exports and imports,2
Oats-Oats-        Canada-Exports and imports,730
Oats-Oats-        Cayman Islands-Exports and imports,169
Oats-Oats-        Central African Republic-Exports and imports,2
Oats-Oats-        Chile-Exports and imports,103
Oats-Oats-        Cocos (Keeling) Islands-Exports and imports,1
Oats-Oats-        Colombia-Exports and imports,383
Oats-Oats-        Congo(Kinshasa)-Exports and imports,4
Oats-Oats-        Costa Rica-Exports and imports,226
Oats-Oats-        Cuba-Exports and imports,2
Oats-Oats-        Curacao-Exports and imports,14
Oats-Oats-        Dominica-Exports and imports,16
Oats-Oats-        Dominican Republic-Exports and imports,344
Oats-Oats-        East Asia-Exports and imports,512
Oats-Oats-        Ecuador-Exports and imports,182
Oats-Oats-        Egypt-Exports and imports,15
Oats-Oats-        El Salvador-Exports and imports,169
Oats-Oats-        Equatorial Guinea-Exports and imports,2
"Oats-Oats-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",6
Oats-Oats-        European Union_15-Exports and imports,671
Oats-Oats-        Fiji-Exports and imports,2
Oats-Oats-        French Guiana-Exports and imports,2
Oats-Oats-        French Polynesia-Exports and imports,6
Oats-Oats-        Ghana-Exports and imports,37
Oats-Oats-        Grenada-Exports and imports,27
Oats-Oats-        Guadeloupe-Exports and imports,2
Oats-Oats-        Guatemala-Exports and imports,323
Oats-Oats-        Guyana-Exports and imports,73
Oats-Oats-        Haiti-Exports and imports,53
Oats-Oats-        Honduras-Exports and imports,138
Oats-Oats-        Iran-Exports and imports,4
Oats-Oats-        Israel-Exports and imports,195
Oats-Oats-        Ivory Coast-Exports and imports,2
Oats-Oats-        Jamaica-Exports and imports,561
Oats-Oats-        Jordan-Exports and imports,12
Oats-Oats-        Kenya-Exports and imports,5
Oats-Oats-        Kuwait-Exports and imports,42
Oats-Oats-        Lebanon-Exports and imports,21
Oats-Oats-        Liberia-Exports and imports,2
Oats-Oats-        Libya-Exports and imports,4
Oats-Oats-        Mali-Exports and imports,2
Oats-Oats-        Marshall Islands-Exports and imports,2
Oats-Oats-        Mauritius-Exports and imports,3
Oats-Oats-        Mexico-Exports and imports,520
Oats-Oats-        Morocco-Exports and imports,2
Oats-Oats-        Namibia-Exports and imports,4
Oats-Oats-        Netherlands Antilles-Exports and imports,41
Oats-Oats-        New Caledonia-Exports and imports,2
"Oats-Oats-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",67
Oats-Oats-        Nicaragua-Exports and imports,105
Oats-Oats-        Niger-Exports and imports,2
Oats-Oats-        Nigeria-Exports and imports,49
Oats-Oats-        Oman-Exports and imports,2
Oats-Oats-        Panama-Exports and imports,243
Oats-Oats-        Paraguay-Exports and imports,4
Oats-Oats-        Peru-Exports and imports,137
Oats-Oats-        Qatar-Exports and imports,9
Oats-Oats-        Republic Of South Africa-Exports and imports,68
Oats-Oats-        Saudi Arabia-Exports and imports,46
Oats-Oats-        Sint Maarten-Exports and imports,23
Oats-Oats-        South Asia-Exports and imports,82
Oats-Oats-        Southeast Asia-Exports and imports,326
Oats-Oats-        St Helena-Exports and imports,2
Oats-Oats-        St. Kitts_Nevis-Exports and imports,14
Oats-Oats-        St. Lucia-Exports and imports,25
Oats-Oats-        St. Vincent And The Grenadine-Exports and imports,6
Oats-Oats-        Sudan-Exports and imports,2
Oats-Oats-        Suriname-Exports and imports,9
Oats-Oats-        Trinidad And Tobago-Exports and imports,245
Oats-Oats-        Turkey-Exports and imports,10
Oats-Oats-        Turks And Caicos Islands-Exports and imports,6
Oats-Oats-        United Arab Emirates-Exports and imports,105
Oats-Oats-        Uruguay-Exports and imports,6
Oats-Oats-        Venezuela-Exports and imports,182
Oats-Oats-      Asia-Exports and imports,528
Oats-Oats-      Caribbean-Exports and imports,639
Oats-Oats-      Central America-Exports and imports,446
Oats-Oats-      European Union_25-Exports and imports,675
Oats-Oats-      European Union_27-Exports and imports,675
Oats-Oats-      Former Soviet Union_12-Exports and imports,214
Oats-Oats-      Middle East-Exports and imports,306
Oats-Oats-      North Africa-Exports and imports,18
Oats-Oats-      North America-Exports and imports,730
Oats-Oats-      Other Europe-Exports and imports,282
Oats-Oats-      South America-Exports and imports,607
Oats-Oats-      Sub_Saharan Africa-Exports and imports,156
Oats-Oats-    Africa-Exports and imports,163
Oats-Oats-    Asia and Middle East-Exports and imports,538
Oats-Oats-    Europe/Eurasia-Exports and imports,691
Oats-Oats-    Oceania-Exports and imports,313
Oats-Oats-    Western Hemisphere-Exports and imports,730
Oats-Oats-  Caribbean Basin (CBERA)-Exports and imports,643
Oats-Oats-  Latin America-Exports and imports,704
Oats-Oats grain-          Belgium-Exports and imports,21
Oats-Oats grain-          China (Mainland)-Exports and imports,68
Oats-Oats grain-          China (Taiwan)-Exports and imports,105
Oats-Oats grain-          Denmark-Exports and imports,19
Oats-Oats grain-          Finland-Exports and imports,174
"Oats-Oats grain-          Former Czechoslovakia, Ends 12/1992-Exports and imports",2
Oats-Oats grain-          France-Exports and imports,17
"Oats-Oats grain-          Germany, Fed. Republic; United, Begins 1-Exports and imports",40
Oats-Oats grain-          Greece-Exports and imports,4
Oats-Oats grain-          Hong Kong-Exports and imports,142
Oats-Oats grain-          Hungary-Exports and imports,2
Oats-Oats grain-          Iceland-Exports and imports,14
Oats-Oats grain-          India-Exports and imports,34
Oats-Oats grain-          Indonesia-Exports and imports,5
Oats-Oats grain-          Ireland-Exports and imports,20
Oats-Oats grain-          Italy-Exports and imports,65
Oats-Oats grain-          Japan-Exports and imports,325
Oats-Oats grain-          Latvia-Exports and imports,7
Oats-Oats grain-          Malaysia-Exports and imports,74
Oats-Oats grain-          Monaco-Exports and imports,2
Oats-Oats grain-          Netherlands-Exports and imports,30
Oats-Oats grain-          Norway-Exports and imports,4
Oats-Oats grain-          Philippines-Exports and imports,31
Oats-Oats grain-          Poland-Exports and imports,22
"Oats-Oats grain-          Russian Federation, Begins 2/1992-Exports and imports",16
Oats-Oats grain-          Serbia and Montenegro-Exports and imports,2
Oats-Oats grain-          Singapore-Exports and imports,67
Oats-Oats grain-          Slovakia-Exports and imports,4
Oats-Oats grain-          South Korea-Exports and imports,129
Oats-Oats grain-          Spain-Exports and imports,8
Oats-Oats grain-          Sweden-Exports and imports,154
Oats-Oats grain-          Switzerland-Exports and imports,12
Oats-Oats grain-          Thailand-Exports and imports,4
Oats-Oats grain-          Ukraine-Exports and imports,7
Oats-Oats grain-          United Kingdom-Exports and imports,52
Oats-Oats grain-          Vietnam-Exports and imports,22
Oats-Oats grain-        Acceding_10-Exports and imports,35
Oats-Oats grain-        Antigua & Barbuda-Exports and imports,2
Oats-Oats grain-        Argentina-Exports and imports,13
Oats-Oats grain-        Aruba-Exports and imports,32
Oats-Oats grain-        Australia (No Islands)-Exports and imports,121
Oats-Oats grain-        Bahamas-Exports and imports,63
Oats-Oats grain-        Bahrain-Exports and imports,5
Oats-Oats grain-        Barbados-Exports and imports,39
Oats-Oats grain-        Belize-Exports and imports,80
Oats-Oats grain-        Bermuda-Exports and imports,6
Oats-Oats grain-        Bolivia-Exports and imports,2
Oats-Oats grain-        Brazil-Exports and imports,2
Oats-Oats grain-        British Virgin Islands-Exports and imports,2
Oats-Oats grain-        Cameroon-Exports and imports,2
Oats-Oats grain-        Canada-Exports and imports,718
Oats-Oats grain-        Cayman Islands-Exports and imports,2
Oats-Oats grain-        Central African Republic-Exports and imports,2
Oats-Oats grain-        Chile-Exports and imports,19
Oats-Oats grain-        Colombia-Exports and imports,183
Oats-Oats grain-        Costa Rica-Exports and imports,55
Oats-Oats grain-        Cuba-Exports and imports,2
Oats-Oats grain-        Dominica-Exports and imports,4
Oats-Oats grain-        Dominican Republic-Exports and imports,71
Oats-Oats grain-        East Asia-Exports and imports,390
Oats-Oats grain-        Ecuador-Exports and imports,64
Oats-Oats grain-        Egypt-Exports and imports,4
Oats-Oats grain-        El Salvador-Exports and imports,5
"Oats-Oats grain-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",2
Oats-Oats grain-        European Union_15-Exports and imports,359
Oats-Oats grain-        Fiji-Exports and imports,2
Oats-Oats grain-        French Guiana-Exports and imports,2
Oats-Oats grain-        Ghana-Exports and imports,28
Oats-Oats grain-        Grenada-Exports and imports,2
Oats-Oats grain-        Guatemala-Exports and imports,68
Oats-Oats grain-        Guyana-Exports and imports,11
Oats-Oats grain-        Haiti-Exports and imports,2
Oats-Oats grain-        Honduras-Exports and imports,29
Oats-Oats grain-        Israel-Exports and imports,56
Oats-Oats grain-        Jamaica-Exports and imports,288
Oats-Oats grain-        Kuwait-Exports and imports,12
Oats-Oats grain-        Lebanon-Exports and imports,2
Oats-Oats grain-        Libya-Exports and imports,4
Oats-Oats grain-        Mexico-Exports and imports,423
Oats-Oats grain-        Namibia-Exports and imports,2
Oats-Oats grain-        Netherlands Antilles-Exports and imports,10
"Oats-Oats grain-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",24
Oats-Oats grain-        Nicaragua-Exports and imports,20
Oats-Oats grain-        Nigeria-Exports and imports,15
Oats-Oats grain-        Oman-Exports and imports,2
Oats-Oats grain-        Panama-Exports and imports,43
Oats-Oats grain-        Paraguay-Exports and imports,4
Oats-Oats grain-        Peru-Exports and imports,26
Oats-Oats grain-        Qatar-Exports and imports,2
Oats-Oats grain-        Republic Of South Africa-Exports and imports,13
Oats-Oats grain-        Saudi Arabia-Exports and imports,23
Oats-Oats grain-        Sint Maarten-Exports and imports,11
Oats-Oats grain-        South Asia-Exports and imports,34
Oats-Oats grain-        Southeast Asia-Exports and imports,137
Oats-Oats grain-        St. Kitts_Nevis-Exports and imports,9
Oats-Oats grain-        St. Lucia-Exports and imports,13
Oats-Oats grain-        St. Vincent And The Grenadine-Exports and imports,2
Oats-Oats grain-        Suriname-Exports and imports,6
Oats-Oats grain-        Trinidad And Tobago-Exports and imports,95
Oats-Oats grain-        Turkey-Exports and imports,4
Oats-Oats grain-        United Arab Emirates-Exports and imports,10
Oats-Oats grain-        Uruguay-Exports and imports,2
Oats-Oats grain-        Venezuela-Exports and imports,57
Oats-Oats grain-      Asia-Exports and imports,419
Oats-Oats grain-      Caribbean-Exports and imports,408
Oats-Oats grain-      Central America-Exports and imports,176
Oats-Oats grain-      European Union_25-Exports and imports,364
Oats-Oats grain-      European Union_27-Exports and imports,364
Oats-Oats grain-      Former Soviet Union_12-Exports and imports,23
Oats-Oats grain-      Middle East-Exports and imports,96
Oats-Oats grain-      North Africa-Exports and imports,6
Oats-Oats grain-      North America-Exports and imports,730
Oats-Oats grain-      Other Europe-Exports and imports,32
Oats-Oats grain-      South America-Exports and imports,266
Oats-Oats grain-      Sub_Saharan Africa-Exports and imports,53
Oats-Oats grain-    Africa-Exports and imports,55
Oats-Oats grain-    Asia and Middle East-Exports and imports,426
Oats-Oats grain-    Europe/Eurasia-Exports and imports,384
Oats-Oats grain-    Oceania-Exports and imports,136
Oats-Oats grain-    Western Hemisphere-Exports and imports,730
Oats-Oats grain-  Caribbean Basin (CBERA)-Exports and imports,462
Oats-Oats grain-  Latin America-Exports and imports,588
Oats-Oats grain-World-Exports and imports,1460
Oats-Oats products-          Afghanistan-Exports and imports,2
Oats-Oats products-          Albania-Exports and imports,9
Oats-Oats products-          Azerbaijan-Exports and imports,10
Oats-Oats products-          Bangladesh-Exports and imports,11
Oats-Oats products-          Belarus-Exports and imports,2
Oats-Oats products-          Belgium-Exports and imports,29
Oats-Oats products-          Bulgaria-Exports and imports,8
Oats-Oats products-          Cambodia-Exports and imports,4
Oats-Oats products-          China (Mainland)-Exports and imports,197
Oats-Oats products-          China (Taiwan)-Exports and imports,216
Oats-Oats products-          Croatia-Exports and imports,2
Oats-Oats products-          Czech Republic-Exports and imports,4
Oats-Oats products-          Denmark-Exports and imports,61
Oats-Oats products-          Finland-Exports and imports,57
Oats-Oats products-          France-Exports and imports,42
"Oats-Oats products-          Germany, Fed. Republic; United, Begins 1-Exports and imports",201
Oats-Oats products-          Greece-Exports and imports,10
Oats-Oats products-          Hong Kong-Exports and imports,264
Oats-Oats products-          Hungary-Exports and imports,2
Oats-Oats products-          Iceland-Exports and imports,48
Oats-Oats products-          India-Exports and imports,57
Oats-Oats products-          Indonesia-Exports and imports,79
Oats-Oats products-          Ireland-Exports and imports,345
Oats-Oats products-          Italy-Exports and imports,40
Oats-Oats products-          Japan-Exports and imports,309
Oats-Oats products-          Kyrgyzstan-Exports and imports,3
Oats-Oats products-          Lithuania-Exports and imports,6
Oats-Oats products-          Malaysia-Exports and imports,98
Oats-Oats products-          Malta And Gozo-Exports and imports,4
Oats-Oats products-          Moldova-Exports and imports,2
Oats-Oats products-          Netherlands-Exports and imports,85
Oats-Oats products-          Norway-Exports and imports,35
Oats-Oats products-          Philippines-Exports and imports,198
Oats-Oats products-          Poland-Exports and imports,49
Oats-Oats products-          Portugal-Exports and imports,4
"Oats-Oats products-          Russian Federation, Begins 2/1992-Exports and imports",187
Oats-Oats products-          Serbia and Montenegro-Exports and imports,10
Oats-Oats products-          Singapore-Exports and imports,138
Oats-Oats products-          Slovenia-Exports and imports,9
Oats-Oats products-          South Korea-Exports and imports,201
Oats-Oats products-          Spain-Exports and imports,46
Oats-Oats products-          Sri Lanka-Exports and imports,2
Oats-Oats products-          Sweden-Exports and imports,53
Oats-Oats products-          Switzerland-Exports and imports,194
Oats-Oats products-          Thailand-Exports and imports,52
Oats-Oats products-          Ukraine-Exports and imports,17
Oats-Oats products-          United Kingdom-Exports and imports,337
Oats-Oats products-          Vietnam-Exports and imports,44
Oats-Oats products-        Acceding_10-Exports and imports,68
Oats-Oats products-        Algeria-Exports and imports,2
Oats-Oats products-        Antigua & Barbuda-Exports and imports,16
Oats-Oats products-        Argentina-Exports and imports,94
Oats-Oats products-        Aruba-Exports and imports,46
Oats-Oats products-        Australia (No Islands)-Exports and imports,193
Oats-Oats products-        Bahamas-Exports and imports,178
Oats-Oats products-        Bahrain-Exports and imports,4
Oats-Oats products-        Barbados-Exports and imports,119
Oats-Oats products-        Belize-Exports and imports,174
Oats-Oats products-        Benin-Exports and imports,4
Oats-Oats products-        Bermuda-Exports and imports,167
Oats-Oats products-        Bolivia-Exports and imports,29
Oats-Oats products-        Brazil-Exports and imports,32
Oats-Oats products-        British Virgin Islands-Exports and imports,21
Oats-Oats products-        Canada-Exports and imports,730
Oats-Oats products-        Cayman Islands-Exports and imports,169
Oats-Oats products-        Chile-Exports and imports,91
Oats-Oats products-        Cocos (Keeling) Islands-Exports and imports,1
Oats-Oats products-        Colombia-Exports and imports,267
Oats-Oats products-        Congo(Kinshasa)-Exports and imports,4
Oats-Oats products-        Costa Rica-Exports and imports,198
Oats-Oats products-        Curacao-Exports and imports,14
Oats-Oats products-        Dominica-Exports and imports,12
Oats-Oats products-        Dominican Republic-Exports and imports,318
Oats-Oats products-        East Asia-Exports and imports,486
Oats-Oats products-        Ecuador-Exports and imports,137
Oats-Oats products-        Egypt-Exports and imports,11
Oats-Oats products-        El Salvador-Exports and imports,167
Oats-Oats products-        Equatorial Guinea-Exports and imports,2
"Oats-Oats products-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",6
Oats-Oats products-        European Union_15-Exports and imports,648
Oats-Oats products-        French Polynesia-Exports and imports,6
Oats-Oats products-        Ghana-Exports and imports,12
Oats-Oats products-        Grenada-Exports and imports,25
Oats-Oats products-        Guadeloupe-Exports and imports,2
Oats-Oats products-        Guatemala-Exports and imports,302
Oats-Oats products-        Guyana-Exports and imports,68
Oats-Oats products-        Haiti-Exports and imports,52
Oats-Oats products-        Honduras-Exports and imports,131
Oats-Oats products-        Iran-Exports and imports,4
Oats-Oats products-        Israel-Exports and imports,169
Oats-Oats products-        Ivory Coast-Exports and imports,2
Oats-Oats products-        Jamaica-Exports and imports,407
Oats-Oats products-        Jordan-Exports and imports,12
Oats-Oats products-        Kenya-Exports and imports,5
Oats-Oats products-        Kuwait-Exports and imports,33
Oats-Oats products-        Lebanon-Exports and imports,20
Oats-Oats products-        Liberia-Exports and imports,2
Oats-Oats products-        Mali-Exports and imports,2
Oats-Oats products-        Marshall Islands-Exports and imports,2
Oats-Oats products-        Mauritius-Exports and imports,3
Oats-Oats products-        Mexico-Exports and imports,463
Oats-Oats products-        Morocco-Exports and imports,2
Oats-Oats products-        Namibia-Exports and imports,3
Oats-Oats products-        Netherlands Antilles-Exports and imports,35
Oats-Oats products-        New Caledonia-Exports and imports,2
"Oats-Oats products-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",50
Oats-Oats products-        Nicaragua-Exports and imports,91
Oats-Oats products-        Niger-Exports and imports,2
Oats-Oats products-        Nigeria-Exports and imports,38
Oats-Oats products-        Panama-Exports and imports,228
Oats-Oats products-        Peru-Exports and imports,115
Oats-Oats products-        Qatar-Exports and imports,8
Oats-Oats products-        Republic Of South Africa-Exports and imports,57
Oats-Oats products-        Saudi Arabia-Exports and imports,34
Oats-Oats products-        Sint Maarten-Exports and imports,16
Oats-Oats products-        South Asia-Exports and imports,63
Oats-Oats products-        Southeast Asia-Exports and imports,300
Oats-Oats products-        St Helena-Exports and imports,2
Oats-Oats products-        St. Kitts_Nevis-Exports and imports,5
Oats-Oats products-        St. Lucia-Exports and imports,13
Oats-Oats products-        St. Vincent And The Grenadine-Exports and imports,4
Oats-Oats products-        Sudan-Exports and imports,2
Oats-Oats products-        Suriname-Exports and imports,4
Oats-Oats products-        Trinidad And Tobago-Exports and imports,219
Oats-Oats products-        Turkey-Exports and imports,6
Oats-Oats products-        Turks And Caicos Islands-Exports and imports,6
Oats-Oats products-        United Arab Emirates-Exports and imports,102
Oats-Oats products-        Uruguay-Exports and imports,6
Oats-Oats products-        Venezuela-Exports and imports,148
Oats-Oats products-      Asia-Exports and imports,501
Oats-Oats products-      Caribbean-Exports and imports,530
Oats-Oats products-      Central America-Exports and imports,441
Oats-Oats products-      European Union_25-Exports and imports,653
Oats-Oats products-      European Union_27-Exports and imports,653
Oats-Oats products-      Former Soviet Union_12-Exports and imports,203
Oats-Oats products-      Middle East-Exports and imports,276
Oats-Oats products-      North Africa-Exports and imports,12
Oats-Oats products-      North America-Exports and imports,730
Oats-Oats products-      Other Europe-Exports and imports,265
Oats-Oats products-      South America-Exports and imports,567
Oats-Oats products-      Sub_Saharan Africa-Exports and imports,124
Oats-Oats products-    Africa-Exports and imports,132
Oats-Oats products-    Asia and Middle East-Exports and imports,511
Oats-Oats products-    Europe/Eurasia-Exports and imports,672
Oats-Oats products-    Oceania-Exports and imports,223
Oats-Oats products-    Western Hemisphere-Exports and imports,730
Oats-Oats products-  Caribbean Basin (CBERA)-Exports and imports,540
Oats-Oats products-  Latin America-Exports and imports,696
Oats-Oats products-World-Exports and imports,1460
"Oats-Oats, No. 2 white heavy-U.S. _ Minneapolis, MN-Prices",492
"Oats-Oats, No. 2 white heavy-U.S. _ Toledo, OH-Prices",291
Oats-Oats-United States-Prices,1998
Oats-Oats-United States-Supply and use,3083
Oats-Oats-World-Exports and imports,1460
Oilseed meal feeds-Cottonseed meal-United States-Quantities fed,32
Oilseed meal feeds-Linseed meal-United States-Quantities fed,41
Oilseed meal feeds-Oilseed meals-United States-Quantities fed,41
Oilseed meal feeds-Peanut meal-United States-Quantities fed,29
Oilseed meal feeds-Rapeseed (canola) meal-United States-Quantities fed,29
"Oilseed meal feeds-Soybean meal, 44% protein-U.S. _ Central IL-Prices",244
"Oilseed meal feeds-Soybean meal, high protein-U.S. _ Central IL-Prices",443
Oilseed meal feeds-Soybean meal-United States-Quantities fed,32
Oilseed meal feeds-Sunflower meal-United States-Quantities fed,29
"Processed feeds-Cottonseed meal, 41% solvent-U.S. _ Memphis, TN-Prices",461
Sorghum-Sorghum-          Austria-Exports and imports,20
Sorghum-Sorghum-          Bangladesh-Exports and imports,2
Sorghum-Sorghum-          Belgium-Exports and imports,21
Sorghum-Sorghum-          China (Mainland)-Exports and imports,133
Sorghum-Sorghum-          China (Mainland)-Supply and use,68
Sorghum-Sorghum-          China (Taiwan)-Exports and imports,74
Sorghum-Sorghum-          China (Taiwan)-Supply and use,42
Sorghum-Sorghum-          Cyprus-Exports and imports,12
Sorghum-Sorghum-          Cyprus-Supply and use,11
Sorghum-Sorghum-          Czech Republic-Exports and imports,8
Sorghum-Sorghum-          Denmark-Exports and imports,10
Sorghum-Sorghum-          Finland-Exports and imports,2
"Sorghum-Sorghum-          Former Ussr, Begins 1/1989 & Ends 1/1993-Exports and imports",7
"Sorghum-Sorghum-          Former Yugoslavia, Ends 5/1992-Exports and imports",2
Sorghum-Sorghum-          France-Exports and imports,201
"Sorghum-Sorghum-          Germany, Fed. Republic; United, Begins 1-Exports and imports",63
Sorghum-Sorghum-          Greece-Exports and imports,39
Sorghum-Sorghum-          Hong Kong-Exports and imports,17
Sorghum-Sorghum-          Hungary-Exports and imports,49
Sorghum-Sorghum-          India-Exports and imports,24
Sorghum-Sorghum-          India-Supply and use,39
Sorghum-Sorghum-          Indonesia-Exports and imports,15
Sorghum-Sorghum-          Ireland-Exports and imports,31
Sorghum-Sorghum-          Italy-Exports and imports,168
Sorghum-Sorghum-          Japan-Exports and imports,361
Sorghum-Sorghum-          Japan-Supply and use,57
Sorghum-Sorghum-          Malaysia-Exports and imports,7
Sorghum-Sorghum-          Netherlands-Exports and imports,55
Sorghum-Sorghum-          Norway-Exports and imports,16
Sorghum-Sorghum-          Norway-Supply and use,33
Sorghum-Sorghum-          Pakistan-Exports and imports,82
Sorghum-Sorghum-          Pakistan-Supply and use,22
Sorghum-Sorghum-          Philippines-Exports and imports,65
Sorghum-Sorghum-          Philippines-Supply and use,20
Sorghum-Sorghum-          Poland-Exports and imports,8
Sorghum-Sorghum-          Portugal-Exports and imports,80
Sorghum-Sorghum-          Romania-Exports and imports,2
"Sorghum-Sorghum-          Russian Federation, Begins 2/1992-Exports and imports",13
"Sorghum-Sorghum-          Russian Federation, Begins 2/1992-Supply and use",5
Sorghum-Sorghum-          Singapore-Exports and imports,8
Sorghum-Sorghum-          Slovenia-Exports and imports,2
Sorghum-Sorghum-          South Korea-Exports and imports,193
Sorghum-Sorghum-          South Korea-Supply and use,41
Sorghum-Sorghum-          Spain-Exports and imports,171
Sorghum-Sorghum-          Svalbard And Jan Mayen Island-Exports and imports,2
Sorghum-Sorghum-          Sweden-Exports and imports,2
Sorghum-Sorghum-          Switzerland-Exports and imports,6
Sorghum-Sorghum-          Thailand-Exports and imports,62
Sorghum-Sorghum-          Thailand-Supply and use,59
Sorghum-Sorghum-          Ukraine-Exports and imports,55
Sorghum-Sorghum-          Ukraine-Supply and use,12
Sorghum-Sorghum-          United Kingdom-Exports and imports,36
Sorghum-Sorghum-          Vietnam-Exports and imports,20
Sorghum-Sorghum-        Acceding_10-Exports and imports,63
Sorghum-Sorghum-        Algeria-Exports and imports,27
Sorghum-Sorghum-        Angola-Exports and imports,6
Sorghum-Sorghum-        Argentina-Exports and imports,265
Sorghum-Sorghum-        Argentina-Supply and use,79
Sorghum-Sorghum-        Aruba-Exports and imports,4
Sorghum-Sorghum-        Australia (No Islands)-Exports and imports,35
Sorghum-Sorghum-        Australia (No Islands)-Supply and use,58
Sorghum-Sorghum-        Bahamas-Exports and imports,11
Sorghum-Sorghum-        Barbados-Exports and imports,6
Sorghum-Sorghum-        Belize-Exports and imports,58
Sorghum-Sorghum-        Benin-Exports and imports,4
Sorghum-Sorghum-        Benin-Supply and use,9
Sorghum-Sorghum-        Bolivia-Exports and imports,52
Sorghum-Sorghum-        Bolivia-Supply and use,29
Sorghum-Sorghum-        Botswana-Exports and imports,9
Sorghum-Sorghum-        Botswana-Supply and use,66
Sorghum-Sorghum-        Brazil-Exports and imports,83
Sorghum-Sorghum-        Brazil-Supply and use,53
Sorghum-Sorghum-        Burkina Faso-Exports and imports,5
Sorghum-Sorghum-        Burkina Faso-Supply and use,33
Sorghum-Sorghum-        Burundi-Exports and imports,4
Sorghum-Sorghum-        Burundi-Supply and use,1
Sorghum-Sorghum-        Cameroon-Exports and imports,22
Sorghum-Sorghum-        Cameroon-Supply and use,9
Sorghum-Sorghum-        Canada-Exports and imports,420
Sorghum-Sorghum-        Cayman Islands-Exports and imports,4
Sorghum-Sorghum-        Chad-Exports and imports,40
Sorghum-Sorghum-        Chad-Supply and use,13
